MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	0.0435942231616903	0.357	NA	NA	0	0.13768115942029	NA	SLC6A15
NA	NA	0.0622141249815336	0.295	NA	NA	0	0.0833333333333333	NA	SLC6A16
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A17
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A18
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A19
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A20
NA	NA	0.0915582040604312	0.198	NA	NA	0	0.123188405797101	NA	SLC6A3
NA	NA	0.0187419929243476	0.401	NA	NA	0	0.11231884057971	NA	SLC6A4
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A6
NA	NA	0.269214859256159	0.001	NA	NA	0	0.192028985507246	NA	SLC6A7
NA	NA	0.123128016037362	0.039	NA	NA	0	0.242753623188406	NA	SLC6A9
NA	NA	0.757169576212555	0.002	NA	NA	0	0.0217391304347826	NA	SLC7A1
NA	NA	0.0271174747372743	0.462	NA	NA	0	0.0507246376811594	NA	SLC7A10
NA	NA	0.362354427419741	0	NA	NA	0	0.307971014492754	NA	SLC7A11
NA	NA	0.0558005385186906	0.344	NA	NA	0	0.072463768115942	NA	SLC7A14
NA	NA	0.149607705656918	0.009	NA	NA	0	0.460144927536232	NA	SLC7A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC7A4
NA	NA	0.194082507309215	0.025	NA	NA	0	0.101449275362319	NA	SLC7A5
NA	NA	0.151266775753859	0.073	NA	NA	0	0.0833333333333333	NA	SLC7A6
